HR,HRV,LF,HF,LF:HF,AC,Stage,id
59.50225633,7.747759533,8.84392726,9.483728983,0.932536904,0,2,3
59.44291845,8.343327341,8.844529608,9.4832769,0.932644876,0,2,3
59.77290047,7.937253933,8.845080037,9.482773951,0.932752387,0,2,3
59.73330429,6.984108947,8.842216185,9.480294981,0.932694204,0,2,3
59.94537358,5.811865258,8.842226062,9.480566245,0.932668559,0,2,3
60.03028575,5.385164807,8.84240662,9.479343392,0.932807923,0,2,3
59.95382538,4.582575695,8.842879395,9.480665216,0.932727735,0,2,3
59.39768422,4.153311931,8.842820762,9.48183367,0.932606611,0,2,3
59.28842054,4.873397172,8.8431172,9.483655494,0.932458713,0,2,3
58.6726547,7.485170524,8.843373317,9.482724242,0.932577294,0,2,3
57.72002867,13.20458675,8.843806013,9.48442485,0.9324557,0,2,3
57.64247006,16.20956508,8.844228284,9.485680576,0.932376777,0,2,3
57.72966473,17.64542748,8.845134768,9.484194676,0.932618432,0,2,3
58.41691122,16.48062836,8.845554446,9.483005668,0.932779622,0,2,3
59.32971511,14.89779999,8.845178464,9.482551061,0.932784691,0,2,3
59.57510871,13.72953022,8.844994724,9.480681057,0.932949297,0,2,3
59.77599425,14.72054498,8.844979971,9.481191074,0.932897555,0,2,3
60.1801029,16.73403053,8.845286296,9.483373396,0.932715177,0,2,3
60.36270744,19.05255888,8.845309315,9.483379383,0.932717016,0,2,3
59.87572727,17.73962921,8.844382576,9.48439685,0.932519244,0,2,3
59.77870822,14.80240221,8.843501438,9.485592513,0.932308807,0,2,3
60.12592335,10.06368609,8.843151041,9.482820341,0.932544404,0,2,3
59.96859209,5.479760741,8.842901067,9.481229996,0.93267446,0,2,3
60.42602995,4.974937186,8.844697226,9.48421242,0.932570554,0,2,3
60.22826629,4.136557882,8.844229744,9.482666791,0.932673259,0,2,3
60.26047739,3.80058475,8.844513999,9.481846598,0.932783916,0,2,3
60.67378532,4.893306085,8.844460127,9.482842858,0.932680237,0,2,3
61.08778298,6.800735254,8.844530257,9.48240867,0.932730339,0,2,3
61.56189476,9.184830489,8.843786114,9.481018299,0.932788635,0,2,3
61.70545711,10.24830609,8.843090193,9.48112651,0.932704588,0,2,3
61.66564087,11,8.84273109,9.480051967,0.932772428,0,2,3
61.50676897,10.04296326,8.842570456,9.480760484,0.932685777,0,2,3
61.32640323,9.526279442,8.842492233,9.481718625,0.932583278,0,2,3
60.44690535,8.823894328,8.842198167,9.481860204,0.932538339,0,2,3
59.86776805,10.39230485,8.842279304,9.483277482,0.932407527,0,2,3
59.77695217,12.51998403,8.842674607,9.482714192,0.9325046,0,2,3
59.80170772,14.09787218,8.843256821,9.481453632,0.932689982,0,2,3
60.13008909,13.80016103,8.84324326,9.480998284,0.932733347,0,2,3
59.83282888,12.99145018,8.843258377,9.480396404,0.932794158,1,5,3
60.05995695,10.85254706,8.843878652,9.48065853,0.932833792,2,2,3
60.43501974,8.171767115,8.844527162,9.481369451,0.932832246,0,2,3
60.07316268,4.358898944,8.844979981,9.481949947,0.932822893,0,2,3
60.52028851,4.558264777,8.844618788,9.483605717,0.932621943,0,2,3
59.8864932,4.475240527,8.84443451,9.483250172,0.932637477,0,2,3
59.01567724,7.321960879,8.844794071,9.483547435,0.932646157,0,2,3
58.3510845,11.93733639,8.842710103,9.48410558,0.932371538,0,2,3
57.81060789,16.23610517,8.843822749,9.48478558,0.932422001,0,2,3
58.10141004,18.0354589,8.844284046,9.483689137,0.932578443,0,2,3
58.88004539,17.67766953,8.844304594,9.483140621,0.932634551,0,2,3
59.66593141,16.25149566,8.843972114,9.479916144,0.932916703,0,2,3
60.85371457,18.30983342,8.843641069,9.478482498,0.933022883,0,2,3
61.520752,21.2217132,8.843514859,9.477868676,0.933069993,0,2,3
61.54527151,24.45631025,8.843382691,9.479154526,0.932929479,0,2,3
61.71525959,26.90724809,8.845603221,9.484200218,0.93266728,0,2,3
62.06518597,27.63351427,8.845012659,9.484725145,0.932553398,0,2,3
61.56870466,23.67722769,8.843829249,9.483452744,0.932553732,0,2,3
61.17717846,17.42125139,8.842471436,9.484362176,0.932321148,0,2,3
60.77030353,11.48670729,8.841797145,9.482645061,0.932418865,0,2,3
60.56243455,7.89690516,8.842122925,9.481138021,0.932601435,0,2,3
60.32603419,9.319930853,8.842075175,9.481026701,0.932607349,0,2,3
60.03441546,11.23363007,8.842206655,9.481410003,0.932583514,0,2,3
60.23229698,11.71300322,8.842520013,9.480400596,0.932715862,0,2,3
59.93948465,11.91754076,8.843148567,9.480089392,0.932812783,0,2,3
59.47694021,10.62361102,8.84367355,9.481420359,0.932737208,0,2,3
59.08371107,10.67707825,8.844168596,9.483220078,0.932612396,0,2,3
58.48519036,12.30853363,8.842748481,9.481711232,0.93261103,0,2,3
58.21209313,14.11657812,8.843477634,9.482901567,0.932570856,0,2,3
57.86648046,15.66134661,8.844042919,9.483903362,0.932531952,0,2,3
57.77772094,16.34863229,8.844591098,9.483725258,0.932607267,0,2,3
57.95491584,15.94608973,8.845098026,9.48361209,0.932671849,0,2,3
57.72987198,14.03368962,8.84567524,9.4835432,0.932739489,0,2,3
58.21457288,10.71343912,8.846139548,9.484440828,0.932700167,0,2,3
58.43712228,7.666666667,8.84396391,9.481507976,0.932759212,0,2,3
59.00797488,7.418071028,8.846679005,9.484237942,0.932776999,0,2,3
58.71978986,7.89690516,8.846186245,9.484301372,0.932718805,0,2,3
58.67818842,8.348319858,8.846189833,9.485984041,0.932553733,0,2,3
58.71805405,8.323327326,8.846174663,9.485536717,0.932596112,0,2,3
58.95823329,7.965202097,8.846352603,9.486097834,0.932559706,0,2,3
59.14726247,7.8173596,8.845552125,9.485033684,0.932579938,0,2,3
59.38722009,6.144102864,8.844862477,9.48475798,0.932534335,0,2,3
59.24869082,5.220153254,8.844464461,9.482745852,0.932690235,0,2,3
59.2557266,4.456580652,8.844568265,9.4834489,0.932632037,0,2,3
59.10334665,4.472135955,8.84459532,9.483826635,0.932597744,0,2,3
59.07428017,4.062019202,8.84463979,9.484337779,0.932552171,0,2,3
58.63964105,4.275251779,8.844407429,9.484097928,0.932551255,0,2,3
58.02265588,7.423685817,8.844519633,9.485082752,0.932466259,0,2,3
57.55933229,11.19151464,8.844942424,9.485501947,0.932469623,0,2,3
57.40156855,13.71536041,8.845790093,9.485883646,0.932521463,0,2,3
57.02240219,15.69854912,8.846257293,9.485697359,0.932589029,0,2,3
57.0356161,16.17439678,8.844188225,9.484372368,0.932501159,0,2,3
57.90011476,14.31588085,8.844581248,9.482826454,0.932694623,0,2,3
58.54991146,13.01708279,8.844804797,9.480777417,0.932919782,0,2,3
58.8105769,12.09338662,8.844367963,9.481281197,0.932824138,0,2,3
58.82206425,12.5399362,8.844098115,9.482853364,0.932641028,0,2,3
59.15528922,14.54972317,8.844562782,9.482975754,0.932677992,0,2,3
59.4612139,16.2745541,8.847147075,9.485619787,0.932690459,0,2,3
59.45381506,16.57893577,8.846286873,9.486538456,0.932509462,0,2,3
59.46586425,14.32460975,8.845026179,9.485985994,0.932430871,0,2,3
59.71720131,10.03742995,8.844482571,9.484082906,0.932560655,0,2,3
59.17478441,6.67291374,8.84425726,9.482888544,0.932654351,0,2,3
59.11844254,5.408326913,8.844051224,9.484693278,0.932455164,0,2,3
59.48012272,4.716990566,8.843952732,9.483795239,0.932533075,0,2,3
60.18696415,5.678908346,8.843919758,9.481617666,0.932743765,0,2,3
60.55120485,7.889866919,8.842973951,9.480382992,0.932765476,0,2,3
60.44321296,8.955135088,8.842249362,9.480648965,0.932662879,0,2,3
60.99413048,11.01640191,8.844810517,9.482437336,0.932757075,0,2,3
60.98559004,12.09797963,8.845045498,9.482214339,0.932803793,0,2,3
60.6234,12.21792854,8.844681238,9.483410104,0.932647765,0,2,3
60.72943165,10.80637672,8.843823148,9.484736474,0.932426871,0,2,3
60.68906772,7.681145748,8.843688477,9.482746144,0.932608376,0,2,3
60.35953675,4.484541349,8.843495088,9.481711961,0.9326897,0,2,3
60.06316802,4.898979486,8.84319238,9.48339099,0.932492648,0,2,3
59.19403898,9.306509072,8.84347535,9.482656006,0.932594765,0,2,3
58.88336508,12.74536953,8.844238462,9.483691979,0.932573357,0,2,3
59.17903573,13.19511694,8.84488421,9.48450583,0.932561418,0,2,3
59.44970782,12.28820573,8.842764438,9.480289829,0.932752542,0,2,3
59.72350398,11.44552314,8.842354913,9.479767777,0.932760709,0,2,3
60.78956074,11.44552314,8.842336484,9.479382166,0.932796709,0,2,3
60.63755491,11.28912948,8.84251908,9.477095932,0.933041002,0,2,3
60.88972997,12.49777758,8.842575845,9.480123938,0.932748971,0,2,3
60.85156901,13.54724244,8.844849448,9.48387828,0.932619461,0,2,3
60.89098745,13.51850583,8.844962401,9.48358552,0.932660161,0,2,3
61.20325331,12.11862662,8.844192927,9.483400005,0.932597267,0,2,3
61.74471813,11.57703666,8.843466811,9.48300347,0.932559694,0,2,3
63.00113632,14.21657874,8.842422866,9.479196075,0.932824134,0,2,3
63.31163821,15.84911494,8.841392194,9.477115354,0.932920183,0,2,3
63.58321629,18.51650915,8.84333034,9.47936563,0.93290318,0,4,3
64.17159899,20.73510175,8.842608985,9.479718294,0.93279238,0,4,3
64.00397436,21.05416296,8.842292156,9.478918301,0.93283768,0,4,3
63.25919321,18.74685159,8.841287895,9.480220606,0.932603603,0,4,3
62.83596506,15.08126137,8.840496122,9.481970993,0.93234794,2,4,3
61.51919812,13.96225069,8.840539029,9.480028014,0.932543555,0,4,3
60.0989311,20.23473361,8.841011904,9.48197944,0.932401505,0,4,3
59.1199998,28.32156618,8.841878438,9.484084045,0.932285964,0,4,3
58.79705948,33.71489944,8.841265975,9.48049389,0.932574408,0,4,3
58.79644892,35.92623616,8.842292506,9.47959409,0.932771216,0,4,3
59.15145822,33.55964839,8.843051244,9.479865828,0.932824515,0,4,3
59.10930785,28.87472944,8.841163895,9.476038051,0.933002152,0,4,3
59.58400449,22.82968341,8.842366168,9.477523659,0.932982759,0,4,3
59.53246811,14.1509717,8.843349885,9.478717082,0.932969073,0,4,3
59.4152003,7.143372997,8.844055905,9.481614761,0.93275841,0,4,3
59.3945491,5.166666667,8.844047145,9.483344329,0.93258737,1,4,3
60.0341305,6.863753427,8.844260317,9.48356364,0.932588281,0,4,3
60.68461496,9.475113602,8.843671321,9.481026697,0.932775701,0,4,3
60.69577301,10.19803903,8.842683731,9.480955475,0.932678542,0,4,3
60.34384775,9.921917377,8.841874559,9.480860794,0.932602508,0,4,3
60.16171288,8.657045942,8.844733552,9.483715951,0.932623204,2,4,3
59.40375003,9.107384062,8.84525592,9.484164409,0.932634183,2,4,3
58.76188101,11.33333333,8.842956109,9.484676908,0.932341312,0,4,3
58.50657193,13.6300322,8.842930698,9.48472365,0.932334038,0,4,3
58.52258114,15.32789759,8.843327851,9.482568237,0.932587842,0,4,3
58.58904853,16.29417074,8.843459994,9.481552138,0.932701721,0,4,3
58.83387144,14.74034524,8.843647836,9.481795885,0.932697555,0,4,3
59.48995613,12.02081528,8.844036847,9.480571809,0.932859012,0,4,3
60.10616945,11.25216029,8.844344534,9.480105879,0.932937316,0,4,3
60.12541603,11.25216029,8.844145419,9.480986514,0.932829659,1,4,3
59.23953207,11.18033989,8.843887614,9.482812654,0.932622834,2,5,3
57.88948714,13.22875656,8.844359252,9.485633731,0.932395189,3,5,3
56.21918075,21.57544901,8.845475607,9.488578956,0.932223429,0,4,3
55.22924217,30.7413041,8.846801323,9.491311323,0.932094736,0,4,3
54.23893954,40.26819809,8.845786291,9.489078367,0.932207107,0,4,3
54.08136716,46.11429039,8.846705983,9.488874073,0.9323241,0,4,3
54.42395151,46.92813655,8.84532029,9.483789681,0.932677821,0,4,3
55.6676084,41.59861109,8.846274305,9.482196332,0.932935155,0,4,3
57.04076495,33.55509566,8.846594151,9.480141205,0.933171137,0,4,3
58.75928139,31.6298031,8.846533874,9.480877434,0.933092315,0,4,3
59.93199671,38.18849449,8.846035734,9.480169222,0.933109476,0,4,3
60.39787726,45.84484704,8.848318771,9.484640425,0.932910303,0,4,3
60.32388623,49.59362638,8.84734451,9.486574169,0.932617439,0,4,3
60.03725132,47.38700009,8.848628802,9.490848696,0.932332722,0,4,3
59.59470477,40.12930489,8.846965059,9.490336189,0.932207762,0,4,3
59.30391425,28.75326068,8.845247713,9.489346211,0.932124039,0,4,3
59.28129902,17.92189846,8.843815459,9.486464564,0.932256206,0,4,3
59.53265033,9.10280787,8.843001946,9.483151994,0.932496068,0,4,3
60.09528065,7,8.842543264,9.480430932,0.93271533,0,4,3
60.12732636,7.218802609,8.842261142,9.479082017,0.932818297,0,4,3
60.37682384,7.218802609,8.842257882,9.479650172,0.932762045,0,4,3
60.52500931,7.682953714,8.842493971,9.479872226,0.932765101,0,4,3
61.0656725,10.09950494,8.845263375,9.482927219,0.932756645,0,4,3
61.39865164,12.22815513,8.844639239,9.482664739,0.932716645,0,4,3
61.21182571,11.97914855,8.843831646,9.482464288,0.932651195,0,4,3
60.31048218,9.695359715,8.843185259,9.482377068,0.932591606,0,4,3
59.40024349,10.34408043,8.843577744,9.484229436,0.932450844,0,4,3
58.82169234,14.05149261,8.844321063,9.48534617,0.932419429,1,4,3
58.41847825,17.93351921,8.844924667,9.485966246,0.932422111,0,4,3
58.62198746,19.7681,8.842642979,9.482728924,0.932499816,0,4,3
58.91143219,20.19969747,8.842624276,9.480419274,0.932725022,0,4,3
59.09334818,18.76462393,8.842955638,9.479085888,0.932891182,0,4,3
59.24940667,14.99166435,8.843463353,9.479747497,0.932879632,0,4,3
59.06829623,9.466314547,8.844261802,9.481265154,0.93281452,0,4,3
58.71864132,5.441609239,8.844870538,9.483192829,0.932689095,2,4,3
58.51881866,5.002777007,8.845190127,9.485403868,0.932505379,0,4,3
58.32007585,5.746979883,8.845358061,9.485663402,0.932497569,0,4,3
57.7640861,8.031189202,8.845327336,9.485439101,0.93251638,0,4,3
56.93403747,13.20984481,8.845472173,9.486491896,0.932428159,0,4,3
56.198042,18.85544425,8.844048093,9.485277736,0.932397378,0,4,3
55.48605343,24.18045584,8.84538986,9.486034541,0.932464437,1,4,3
55.34126351,26.39497006,8.846544163,9.487352765,0.932456543,0,4,3
55.92407642,24.88194348,8.847243571,9.487046094,0.932560407,0,4,3
55.93010659,22.61513751,8.847494581,9.485029675,0.932785124,0,4,3
55.88747834,19.3419521,8.84514602,9.4838318,0.932655303,0,4,3
55.90507876,14.28674599,8.846033508,9.484996113,0.932634384,0,4,3
55.75579002,8.860022573,8.847374486,9.485920697,0.932684846,0,4,3
55.01539627,7.195677715,8.847971919,9.488387096,0.93250537,0,4,3
54.72047107,8.760707734,8.84820739,9.491755055,0.932199297,0,4,3
54.73881305,10.33198916,8.84855282,9.49025734,0.932382811,0,4,3
55.22617013,10.41766662,8.848831078,9.489136611,0.932522256,0,4,3
55.67237016,9.96800437,8.848312108,9.487955571,0.932583636,0,4,3
56.31953429,11.06797181,8.847745223,9.48713624,0.932604423,0,4,3
56.73521064,13.57489513,8.847547254,9.485405215,0.932753747,0,4,3
56.98109211,16.36137049,8.847703737,9.486300145,0.932682247,0,4,3
57.1083789,18.7283208,8.847542571,9.487306767,0.9325663,0,4,3
57.04326455,19.15724406,8.847146213,9.488379452,0.932419098,0,4,3
56.92537211,17.02938637,8.848875974,9.490440056,0.932398911,1,4,3
56.55784689,12.56980509,8.848275912,9.490386602,0.932340934,0,4,3
56.00999899,9.513148795,8.847893314,9.490023201,0.932336321,0,4,3
55.9770109,8.276472679,8.847927987,9.490073933,0.93233499,0,4,3
56.21984369,8.4820071,8.848092334,9.488669235,0.932490333,0,4,3
56.8284515,8.5732141,8.848013766,9.487397715,0.932607026,0,4,3
58.10093487,12.36707097,8.847402494,9.485728073,0.932706739,0,4,3
59.37401287,19.96246478,8.846708041,9.483043416,0.932897558,0,4,3
60.03813876,26.76336634,8.845804721,9.481335838,0.932970298,0,4,3
60.4335542,32.06243908,8.845002228,9.482894706,0.932732304,0,4,3
59.65182691,32.93216935,8.847073275,9.486030268,0.93264232,0,4,3
58.30270183,29.78860707,8.846745556,9.48884749,0.932330883,0,4,3
56.97282914,27.08987101,8.846456404,9.491910336,0.931999576,0,4,3
55.62904977,29.28499806,8.846754279,9.49222389,0.93200017,0,4,3
54.96354701,35.26487078,8.845160049,9.489320732,0.932117303,0,4,3
54.83688094,40.85339643,8.845696728,9.487701156,0.932332984,0,5,3
55.06573759,42.3047804,8.846435893,9.485026323,0.932673837,2,3,3
55.63567997,38.98432734,8.844720399,9.481121922,0.932876981,0,2,3
56.39835449,30.56186803,8.845562543,9.481269814,0.932951252,0,2,3
57.3265989,22.61636576,8.846270357,9.481506666,0.933002598,2,5,3
57.73558094,20.55750741,8.846567897,9.482978452,0.93288917,0,5,3
57.51030586,21.82887995,8.846497982,9.485553539,0.932628544,0,3,3
57.13521012,22.37434046,8.846487772,9.48786871,0.932399893,0,3,3
56.4766748,20.29778313,8.848788701,9.491109546,0.932323946,0,3,3
56.33112481,16.68165992,8.848550357,9.491813932,0.932229648,0,2,3
56.53256913,12.58967831,8.847897478,9.490615301,0.932278593,0,2,3
57.47974653,10.24830609,8.84713672,9.487561024,0.932498531,0,2,3
59.84132724,18.9076704,8.846071261,9.4830852,0.932826298,0,2,3
63.86170937,40.25784948,8.844516681,9.477110245,0.933250374,0,2,3
68.16077041,64.97777398,8.845189722,9.473778583,0.933649614,1,2,3
72.82759171,90.11659115,8.845318132,9.473201495,0.933720046,0,2,3
77.05022742,111.2419785,8.845086873,9.472857387,0.933729551,0,2,3
79.98836636,123.8848031,8.844729696,9.473522348,0.933626308,0,2,3
81.74163495,126.8187683,8.846261658,9.479438358,0.933205252,0,2,3
83.55118625,120.3821461,8.842110697,9.481572683,0.932557392,0,2,3
83.69743598,103.6799295,8.836886552,9.478355685,0.932322741,0,2,3
83.78717869,80.66718319,8.832561868,9.474835843,0.932212654,0,2,3
82.73552534,57.36941694,8.830312852,9.470291615,0.932422486,0,2,3
82.41393372,36.03277829,8.826471207,9.464216612,0.932615088,0,2,3
80.98179481,20.15219867,8.824766389,9.46022557,0.932828327,0,2,3
80.79947446,12.37380746,8.824337043,9.458300912,0.932972753,0,2,3
81.45689619,10.22252415,8.82469945,9.455222499,0.933314837,0,2,3
82.22308076,10.0097175,8.825037504,9.452284756,0.933640673,0,2,3
82.49366344,9.337796552,8.825625564,9.450188195,0.933910032,0,2,3
82.82952988,8.291561976,8.825905181,9.450549498,0.933903916,0,2,3
82.3589001,6.614378278,8.825804629,9.451588332,0.933790631,0,2,3
82.45129242,6.418289838,8.82564707,9.454734898,0.933463198,0,2,3
82.64153983,6.576473219,8.825371096,9.455945956,0.93331446,0,2,3
82.91569118,6.091888961,8.824866452,9.45486279,0.933368008,0,2,3
83.76514669,5.333333333,8.824628144,9.452944821,0.933532176,0,2,3
85.22457855,8,8.824221384,9.450870051,0.933694077,0,2,3
85.60405162,10.56067127,8.827490832,9.452581847,0.93387087,0,2,3
86.10894084,12.63922466,8.826907024,9.452116431,0.933855088,0,2,3
86.47496548,14.30132084,8.826004665,9.452371164,0.933734458,0,2,3
86.4700378,14.33527119,8.824771726,9.452968739,0.933545003,0,2,3
88.06332897,15.15842267,8.823736053,9.453129353,0.933419582,0,2,3
88.60015583,14.88660845,8.822603536,9.450595085,0.933550052,0,2,3
89.20133364,13.90243784,8.821531026,9.447531938,0.933739212,0,2,3
88.7676208,11.77332201,8.824674015,9.449732184,0.933854404,0,2,3
87.98454209,10.23474475,8.823693015,9.450171649,0.933707169,0,2,3
87.6029991,8.632947224,8.822824619,9.451887082,0.933445834,0,2,3
87.26139568,7.451696302,8.822440351,9.452907996,0.933304371,0,2,3
85.67344239,8.902246907,8.822355973,9.451470452,0.933437397,0,2,3
85.60885342,10.08023368,8.823041006,9.451372423,0.933519558,0,2,3
86.04842837,10.84486566,8.823670407,9.451013393,0.933621617,0,2,3
86.84926172,10.36822068,8.82072517,9.446031715,0.933802197,0,2,3
86.94797015,8.631338251,8.82150361,9.444759899,0.934010362,0,2,3
87.05725714,6.790516262,8.821781369,9.444705746,0.934045126,0,2,3
87.5480496,6.164414003,8.821702828,9.44601921,0.933906933,0,2,3
87.91403547,6.489307445,8.821437591,9.448053103,0.933677816,0,2,3
87.4175877,6.576473219,8.821064557,9.448267436,0.933617154,0,2,3
87.93367922,6.224949799,8.820724874,9.448238701,0.933584042,0,2,3
86.86754071,4.728753653,8.82399446,9.45087765,0.933669315,0,2,3
86.34129452,4.065436973,8.82380941,9.451701688,0.933568335,0,2,3
85.51463935,6.057593948,8.820315759,9.44935386,0.93343057,0,2,3
84.56172444,9.08906547,8.82056991,9.449769867,0.933416372,0,2,3
84.80541815,10.49338416,8.821334575,9.45008275,0.933466384,0,2,3
86.25765253,10.07472084,8.822056441,9.449202451,0.933629741,0,2,3
86.50561676,9.052317076,8.822482811,9.445959161,0.933995443,0,2,3
87.63653995,9.327379053,8.823023878,9.445190582,0.934128729,0,2,3
87.8328955,9.157571245,8.822870854,9.445096157,0.934121867,0,2,3
86.08288026,8.964435906,8.822249311,9.447439983,0.93382433,0,2,3
86.25385851,8.94427191,8.822031856,9.451956114,0.933355144,0,2,3
87.55587586,9.404490653,8.82137929,9.452486719,0.933233714,0,2,3
87.36217557,7.889866919,8.820777144,9.448893771,0.93352485,0,2,3
87.53672208,5.629781918,8.821077306,9.446701416,0.933773274,0,2,3
87.65914094,5.408326913,8.824813587,9.448316555,0.934009094,0,2,3
87.79886677,5.278362541,8.824249086,9.449371279,0.933845102,0,2,3
86.69084541,5.403188359,8.8204265,9.448274845,0.933548891,0,2,3
85.35220527,6.827233049,8.820439384,9.449790356,0.933400536,0,2,3
85.11560672,8.031189202,8.820507749,9.450275878,0.933359815,0,2,3
85.90600246,8.291561976,8.820869803,9.45022925,0.933402732,0,2,3
85.93625224,8.247895354,8.821485984,9.448146547,0.933673704,0,2,3
85.29667337,8.529361055,8.822196458,9.44645339,0.933916264,0,2,3
84.08767037,9.722539677,8.822686119,9.447188337,0.933895441,0,2,3
84.4254872,9.069178574,8.823102392,9.450809205,0.933581686,0,2,3
84.98555097,6.431260461,8.823478431,9.452622143,0.933442414,0,2,3
85.58018963,5.085382101,8.82384088,9.451469957,0.933594554,0,2,3
86.0695442,5.567764363,8.824141391,9.448666634,0.933903347,0,2,3
85.31645875,5.562773089,8.824068529,9.44775548,0.933985701,0,2,3
83.44731223,7.247604968,8.824000207,9.450346688,0.933722381,0,2,3
82.79858779,8.861590025,8.824196948,9.455267698,0.933257231,0,2,3
81.52062046,12.43427164,8.824320705,9.457009241,0.933098454,0,2,3
79.57578567,18.47370504,8.825140489,9.457308828,0.933155578,0,2,3
79.48317189,22.00631223,8.823542857,9.45483256,0.933231001,0,2,3
79.7049541,23.27612033,8.82478316,9.453034629,0.933539705,0,2,3
79.05871194,23.20799671,8.826251425,9.452165697,0.933780861,0,2,3
78.40379197,21.03040127,8.82785106,9.453944295,0.933774389,0,2,3
79.07316765,16.23353867,8.828891231,9.455741662,0.9337069,0,2,3
80.33806269,12.59078146,8.826155946,9.452852702,0.933702896,0,2,3
81.92097419,10.70176517,8.826423251,9.453055308,0.933711162,0,2,3
82.51481993,12.49110795,8.829890531,9.454906368,0.933895079,0,2,3
83.23244154,15.73831136,8.829170081,9.453505368,0.933957272,0,2,3
81.58751365,15.7718103,8.828297453,9.455033593,0.933714023,0,2,3
80.4316054,15.47937696,8.827355672,9.459723723,0.933151531,0,2,3
79.54823775,15.04253229,8.826767165,9.462347355,0.9328306,0,2,3
79.62328807,13.21404976,8.826346402,9.461776869,0.932842375,0,2,3
80.24736065,11.90004669,8.826858265,9.458579379,0.93321184,0,2,3
82.30251567,12.15524578,8.827326983,9.454530757,0.933661036,0,2,3
84.62273331,15.52506933,8.827567065,9.449487349,0.934184759,0,2,3
87.01585166,21.94753846,8.827300327,9.447523495,0.934350714,0,2,3
88.02239439,27.57011264,8.826384115,9.446863956,0.934318961,0,2,3
87.96796295,31.06042498,8.828856357,9.452262481,0.934046888,0,2,3
88.03908888,32.18479627,8.8264557,9.455152815,0.933507461,0,2,3
88.85784058,30.6122706,8.823789258,9.456869078,0.933056087,0,2,3
86.89481959,24.97721184,8.821467919,9.454685506,0.933026055,0,2,3
83.76145796,18.75499933,8.82049821,9.453596519,0.933030957,0,2,3
82.11199511,18.98537449,8.82053832,9.454769947,0.932919401,0,2,3
81.09166,23.8140948,8.82130729,9.455735592,0.932905452,0,2,3
80.40198773,28.25380997,8.823288167,9.45544387,0.933143731,0,2,3
81.21706004,28.72619788,8.825693738,9.453250802,0.933614682,0,2,3
82.64427568,26.9026021,8.823701909,9.445193755,0.934200202,0,2,3
83.03223206,23.56256447,8.82482154,9.44424492,0.934412609,0,2,3
82.74667068,16.36137049,8.825714072,9.447371213,0.934197871,0,2,3
81.16023496,9.807876653,8.825866601,9.451623818,0.933793682,0,2,3
78.35326683,13.28533026,8.825873947,9.457263758,0.93323758,0,2,3
75.16995984,24.01966787,8.8264756,9.463613722,0.932674965,0,5,3
72.34309435,36.87064475,8.825295413,9.465620314,0.932352569,1,5,3
69.02343708,52.79783245,8.828048737,9.466868834,0.932520445,0,5,3
66.13743085,68.54378163,8.829653027,9.467328086,0.932644665,2,5,3
63.65964607,81.27884104,8.831863295,9.467680623,0.932843391,3,5,3
60.61119203,92.7833498,8.834367781,9.468670137,0.933010407,0,5,3
58.27891801,100.5577501,8.837078522,9.473310946,0.932839487,0,5,3
57.64061003,100.0576223,8.839870981,9.475465273,0.932922102,0,5,3
56.56689209,95.74706262,8.841713733,9.473369143,0.933323045,0,5,3
55.03760101,90.83470947,8.842139325,9.476829808,0.933027131,0,5,3
53.93476411,83.53109867,8.84323789,9.480884576,0.932743967,0,5,3
53.25225791,75.02129327,8.845621423,9.481327023,0.932951833,0,3,3
53.25713697,63.80330016,8.84668504,9.482778277,0.932921216,0,3,3
53.02619981,50.99863833,8.848230182,9.486878083,0.93268092,0,3,3
53.40421281,40.13415005,8.846925167,9.486182609,0.932611729,0,2,3
54.03204364,32.30711996,8.848165908,9.485031238,0.932855748,0,2,3
54.73012022,22.89529306,8.849229251,9.486066108,0.932866074,0,4,3
55.40228519,17.68473918,8.849408096,9.487319922,0.932761641,0,4,3
56.54404345,23.58024126,8.849086985,9.488475518,0.932614198,0,4,3
57.41451599,31.28098464,8.848367526,9.486447558,0.932737726,0,4,3
58.51112352,38.15028761,8.849750705,9.48904613,0.932628062,0,4,3
59.20938807,42.69302571,8.847897628,9.487676971,0.932567335,0,4,3
60.49853276,45.64263358,8.84867355,9.488680536,0.932550476,0,4,3
62.03622658,48.5412196,8.846472689,9.48514053,0.932666486,0,4,3
63.23755616,50.71735403,8.84672137,9.485178637,0.932688957,0,4,3
64.07193632,50.89231551,8.846518405,9.484770331,0.932707709,0,4,3
64.30335191,47.78859697,8.843974872,9.483166612,0.932597226,0,4,3
63.9877727,42.68716955,8.84488887,9.483832888,0.932628081,0,4,3
62.87216307,34.64622795,8.843321539,9.484560576,0.932391276,0,4,3
61.01520364,28.08073677,8.842159953,9.485812865,0.93214573,0,4,3
58.85764735,29.46796754,8.842018768,9.486993825,0.932014812,0,4,3
56.84015385,42.06773638,8.841334199,9.486292191,0.932011583,0,4,3
54.94232772,58.35332991,8.843451943,9.4871616,0.932149395,0,4,3
54.27202328,68.74974747,8.844074993,9.486323332,0.932297444,0,4,3
54.2988709,71.47862928,8.846343675,9.484542971,0.932711645,0,4,3
55.29049459,66.04438743,8.845652865,9.48053372,0.933033216,0,4,3
57.16982042,54.33716755,8.84641154,9.479204859,0.933244051,0,4,3
59.74895884,45.12051763,8.843960428,9.47403759,0.933494336,0,4,3
61.64067846,47.19374959,8.846804721,9.475871379,0.933613846,0,4,3
